customer_id,name,email,loyalty_tier,signup_date
16827,Andrea Roberts,abeck@example.org,Bronze,2025-09-17
16828,Ryan Miller,lisaobrien@example.org,Bronze,2025-01-28
16829,Daniel Sweeney,rdecker@example.com,Silver,2025-06-16
16830,Kimberly Archer,ericcarter@example.net,Silver,2025-02-07
16831,Michael Hill,farleygary@example.org,Bronze,2025-05-02
16832,Amy Martin,devin29@example.org,Bronze,2026-02-24
16833,Larry Cline,james67@example.net,Bronze,2024-08-13
16834,Andrew James,andrewstephenson@example.org,Bronze,2023-12-05
16835,Monica Williams,bturner@example.com,Silver,2026-01-31
16836,Brent Gray,lauren38@example.net,Bronze,2024-11-24
16837,Kimberly Ross,transara@example.org,Silver,2023-09-15
16838,Anthony Manning,nicolemccall@example.net,Bronze,2024-10-08
16839,Brianna Gallagher,awade@example.net,Bronze,2026-02-13
16840,Tracy Potter,andrewgalvan@example.com,Bronze,2024-07-25
16841,Thomas Hopkins MD,alan10@example.org,Silver,2024-12-26
16842,Kimberly Brown,stephanie13@example.net,Silver,2023-12-26
16843,Shelley Daugherty,owyatt@example.net,Bronze,2024-11-28
16844,Adam Santiago,daisyhumphrey@example.com,Silver,2023-12-06
16845,Alyssa Carlson,howellmarissa@example.com,Bronze,2025-11-10
16846,Joseph Jones,amanda33@example.com,Bronze,2025-02-03
16847,Robert Walker,merrittkelly@example.org,Gold,2024-01-30
16848,Donna Shaw,alexandria57@example.net,Silver,2023-03-16
16849,Lisa Gordon,melissasavage@example.org,Bronze,2024-12-14
16850,Todd Bailey,lisa76@example.org,Silver,2025-01-08
16851,Lindsey Quinn,ashley48@example.org,Bronze,2024-11-02
16852,Savannah Lucero,wbrown@example.org,Bronze,2023-08-01
16853,Joshua Parker,ysullivan@example.com,Gold,2024-03-01
16854,Jackson Hammond,jessebrowning@example.net,Bronze,2024-06-30
16855,Karen Mcgrath,bbolton@example.com,Bronze,2023-07-10
16856,Karen Reed,kiddmisty@example.org,Bronze,2025-01-12
16857,Kimberly Hansen,nancy49@example.net,Silver,2023-08-20
16858,Desiree Black,jgarrison@example.net,Silver,2024-12-31
16859,Brittany Wood,wstanley@example.org,Bronze,2025-01-02
16860,James Norton,lucasmichael@example.com,Silver,2023-05-21
16861,John Harris,megansanders@example.org,Silver,2023-12-09
16862,Michael Smith,thompsonjoseph@example.org,Bronze,2023-03-20
16863,Mr. Christopher Martin IV,parkssarah@example.net,Silver,2024-04-08
16864,Christopher Mendez,emunoz@example.com,Bronze,2023-08-12
16865,Erika Williamson,cmeyer@example.org,Bronze,2024-07-30
16866,Adrian Franco,robertsongregory@example.com,Bronze,2026-02-16
16867,William Pierce,rachelking@example.org,Bronze,2025-07-07
16868,Donald Powell,jacobkelly@example.org,Bronze,2025-10-14
16869,Samantha Dudley,katherineharmon@example.com,Bronze,2024-11-13
16870,Julie Logan,tammynewman@example.com,Bronze,2025-05-12
16871,Michael Howard,hoodsteven@example.net,Bronze,2024-01-26
16872,Kaitlin Davis,kristen23@example.net,Bronze,2025-12-22
16873,Patrick Nunez,daniellechurch@example.net,Silver,2024-05-07
16874,William Flores,daviskimberly@example.org,Silver,2025-07-14
16875,Chad Bryant,christine41@example.net,Bronze,2024-12-29
16876,Kristine Long,carla81@example.org,Silver,2025-06-26
16877,Jesus Rivera,jeffrey26@example.org,Bronze,2024-03-12
16878,Benjamin Henderson,friley@example.org,Silver,2024-05-18
16879,Wesley Johnson,sototammy@example.net,Silver,2023-10-30
16880,Jeffrey Mcfarland,carneyangela@example.net,Bronze,2024-05-03
16881,Rebecca Hansen,anthony28@example.org,Silver,2023-10-10
16882,Thomas Roth,stephen71@example.com,Bronze,2025-07-03
16883,Robert Baxter,zacharyshaffer@example.com,Bronze,2025-05-21
16884,Mr. Nathan Cole,andrew97@example.org,Bronze,2024-07-22
16885,Jessica Burke,stevensjonathan@example.net,Bronze,2025-10-06
16886,Destiny Bartlett,vmitchell@example.com,Silver,2023-03-14
16887,Natalie Sandoval,hensleydebra@example.org,Silver,2025-02-10
16888,Kelly Cook,stevenbrady@example.net,Bronze,2026-02-04
16889,Kenneth Salas,tarahale@example.org,Bronze,2023-09-23
16890,Rebecca Lutz,pamelamiller@example.org,Silver,2024-11-12
16891,Taylor Harmon,hendersonandrea@example.org,Silver,2024-05-04
16892,Monique Rice,ronnie78@example.com,Bronze,2025-02-02
16893,David Raymond,kleinchristopher@example.org,Bronze,2025-11-22
16894,Leslie Reynolds,millernicholas@example.net,Gold,2024-04-05
16895,Blake Harrington,penaoscar@example.com,Bronze,2024-04-27
16896,Rodney Everett,jillianware@example.net,Silver,2026-03-05
16897,John Padilla,patricia37@example.net,Silver,2025-07-27
16898,Sean Hood,lyonssteven@example.com,Bronze,2024-06-06
16899,Savannah Johnson,matthew55@example.com,Bronze,2025-11-05
16900,Cynthia Love,paul69@example.org,Bronze,2024-02-06
16901,Heather Holden,vgonzalez@example.org,Bronze,2025-11-30
16902,Timothy Smith,julie32@example.org,Gold,2023-10-08
16903,Tyler Moore,josephcastro@example.com,Silver,2025-11-06
16904,Marie Price,vsullivan@example.net,Silver,2026-01-04
16905,Michael Adams,mberry@example.org,Silver,2024-11-11
16906,Marissa Smith,hallen@example.org,Bronze,2023-09-16
16907,Amanda Jackson,nhenderson@example.com,Bronze,2023-06-16
16908,Jose Hernandez,sandramorris@example.org,Bronze,2024-12-09
16909,Connie Parker,hillcrystal@example.com,Gold,2025-04-19
16910,Tiffany Reid,hholland@example.com,Gold,2023-08-13
16911,Steven Allen,gwright@example.org,Bronze,2024-05-02
16912,Linda Willis,gabriel39@example.com,Bronze,2025-06-08
16913,Donna Rogers,lisabray@example.net,Bronze,2023-03-16
16914,James Goodwin,mramirez@example.com,Gold,2024-05-04
16915,Timothy Carroll,tanyamorris@example.org,Bronze,2023-09-24
16916,Karen Brown,boyerandrew@example.org,Silver,2024-03-18
16917,Courtney Thornton,andrewmorgan@example.net,Bronze,2025-03-06
16918,Darryl Crawford DDS,mitchellmark@example.net,Silver,2023-09-06
16919,Katherine Copeland,gary35@example.com,Bronze,2025-08-15
16920,Jennifer Hart,ikim@example.org,Bronze,2024-09-02
16921,Nathan Hughes,arthursullivan@example.net,Silver,2023-04-15
16922,Tina Saunders,danielle85@example.com,Bronze,2025-01-23
16923,Jason Lambert,jose00@example.org,Bronze,2025-06-27
16924,Natasha Cooper,kaufmanrobert@example.org,Bronze,2023-11-25
16925,Maria Garcia,abarker@example.net,Bronze,2024-07-10
16926,Margaret Clark,dustinvasquez@example.com,Bronze,2024-05-05
16927,Edward Brown,michellesmith@example.net,Silver,2023-07-16
16928,Tonya Hardin,jessicaford@example.org,Bronze,2024-05-24
16929,Gina Thomas,rhoward@example.org,Bronze,2023-10-31
16930,Dustin Weaver,williamsbrittany@example.net,Bronze,2025-08-26
16931,Andrew Mueller,nwilliams@example.net,Bronze,2024-05-28
16932,Cheryl Miller,ericascott@example.net,Bronze,2024-10-11
16933,Donald Jackson,melanie88@example.net,Silver,2025-02-06
16934,Julie Spears,denise51@example.com,Gold,2026-01-11
16935,Danielle Martin,udavis@example.net,Bronze,2026-01-19
16936,Robert Conrad,brianchristensen@example.net,Silver,2024-11-10
16937,Lucas Lopez,jessica03@example.net,Silver,2023-03-24
16938,Gerald Orozco,kristin20@example.com,Bronze,2024-06-08
16939,Dr. Melissa Johnson MD,brittany89@example.net,Bronze,2024-03-14
16940,Austin Torres,gilbertamanda@example.net,Bronze,2025-03-23
16941,Mario Wright,jefferybrown@example.net,Gold,2025-08-30
16942,Patrick Jones,andrew65@example.net,Bronze,2023-12-30
16943,Mr. Daniel Sloan,barnesshawn@example.org,Bronze,2024-05-11
16944,Sarah Lee,jenniferlam@example.org,Silver,2024-08-04
16945,Rebecca Nguyen,xyoung@example.org,Bronze,2023-08-31
16946,Cynthia Arnold,brian62@example.org,Bronze,2025-11-09
16947,Brenda Schwartz,michael11@example.com,Bronze,2025-12-10
16948,James Castillo,savagetim@example.net,Silver,2023-05-03
16949,Jerry Cox,ann20@example.com,Bronze,2023-11-10
16950,Sonya Morgan DVM,yturner@example.com,Bronze,2024-02-08
16951,Jennifer Hutchinson,kevinramirez@example.org,Bronze,2023-10-03
16952,David Lewis,emilywelch@example.net,Bronze,2023-11-10
16953,Thomas Carter,blake05@example.org,Bronze,2025-08-03
16954,Alexander Benitez,vmayer@example.org,Silver,2024-02-05
16955,Robert Chambers,joygonzalez@example.com,Gold,2025-09-06
16956,Mark Cruz,andrewjacobs@example.net,Bronze,2025-06-11
16957,Daniel Blake,alan40@example.org,Silver,2025-09-17
16958,Diana Riddle,andrew62@example.com,Silver,2025-01-27
16959,Brandon Blackburn,dean02@example.net,Bronze,2024-01-08
16960,Teresa Martin,wanda88@example.com,Silver,2025-08-10
16961,William Walker,sharongomez@example.org,Bronze,2024-01-26
16962,Douglas Mccullough,justin79@example.net,Silver,2026-02-15
16963,Deborah Smith,colemanlisa@example.net,Bronze,2025-10-23
16964,Amanda Kelly,ckelly@example.org,Bronze,2025-12-17
16965,Madison Austin,paulpowell@example.org,Silver,2023-10-24
16966,Ronald Parker,moorejamie@example.com,Bronze,2023-07-15
16967,John Young,dana56@example.com,Silver,2025-02-20
16968,Tanya Acosta,njohnson@example.org,Bronze,2024-03-10
16969,Danny Jones,melissa19@example.com,Gold,2025-04-21
16970,Robin Hayden,ccollins@example.net,Bronze,2024-04-17
16971,Michael Morris,joseph88@example.net,Silver,2025-09-27
16972,Gregory Beck,wburns@example.com,Silver,2025-01-30
16973,Cynthia Randall,shermancarolyn@example.com,Silver,2024-04-06
16974,Miranda Reed,goodwinrichard@example.org,Silver,2024-02-13
16975,Anthony Simpson,fosterbrandon@example.org,Bronze,2023-11-23
16976,Eric Henderson,foxbrenda@example.org,Silver,2025-07-07
16977,John Gilbert,garciadana@example.net,Bronze,2024-12-18
16978,Mr. Gary Duncan,tammycastro@example.net,Silver,2026-01-04
16979,Daniel Sherman,lhart@example.net,Bronze,2024-05-26
16980,Mary Joseph,sbrown@example.net,Silver,2025-04-06
16981,Chelsey Waller,johnarmstrong@example.net,Gold,2025-07-30
16982,Jenna Rivas,sharon44@example.net,Bronze,2025-07-12
16983,Laura Steele,rodney33@example.com,Bronze,2025-02-09
16984,Aaron Hawkins,danielwright@example.org,Silver,2025-01-16
16985,Robin Carr,sespinoza@example.net,Bronze,2023-08-23
16986,John Griffin,mrodriguez@example.com,Gold,2024-03-27
16987,Jessica Smith,sjohnson@example.net,Bronze,2025-01-18
16988,Jamie Wood,darnold@example.net,Bronze,2025-09-09
16989,Vincent Romero,srodriguez@example.com,Silver,2024-03-31
16990,Mrs. Kelly Garcia,nwalker@example.com,Bronze,2025-06-12
16991,Frank Bray,carlos13@example.net,Bronze,2024-05-28
16992,Kelly Phillips,vcraig@example.net,Gold,2023-09-30
16993,Brandon Johnson,kchang@example.net,Bronze,2024-09-02
16994,Joshua Scott,fmyers@example.com,Bronze,2023-12-11
16995,David Smith,scottrivera@example.org,Silver,2024-06-09
16996,Chad Cole,courtney02@example.com,Bronze,2024-05-09
16997,Andrew Nguyen,sanchezjoshua@example.org,Silver,2024-04-02
16998,April Tucker,jamesanderson@example.org,Bronze,2026-02-06
16999,Andrea Baker,jason18@example.net,Silver,2023-05-02
17000,Robert Phillips,rasmussenashley@example.org,Bronze,2024-01-23
17001,Debra Maynard,cherylward@example.net,Bronze,2023-11-25
17002,Jerry Dunn,sheltonjuan@example.org,Bronze,2025-08-21
17003,Martin Hoover,erika84@example.net,Bronze,2024-12-02
17004,John Reyes,iweiss@example.com,Bronze,2024-09-22
17005,Lori Thomas,calvinlowe@example.org,Silver,2025-10-11
17006,Sergio Smith,debra30@example.com,Gold,2026-02-09
17007,Marilyn Best,kjones@example.net,Silver,2025-09-01
17008,Andrew Forbes,fgriffith@example.com,Gold,2025-02-15
17009,Timothy Jones,brian04@example.net,Bronze,2025-01-17
17010,Anthony Munoz,osantos@example.com,Bronze,2025-06-14
17011,Brian Murphy,julianbrown@example.net,Silver,2025-04-04
17012,Ian Becker,egreen@example.org,Silver,2025-06-10
17013,Stephanie Murphy,leeaustin@example.net,Bronze,2026-01-25
17014,Eric Zimmerman,brianknight@example.net,Silver,2023-06-21
17015,Natalie Fitzgerald,sabrinasantiago@example.com,Gold,2024-02-20
17016,Jenna Newman,willisalicia@example.net,Silver,2025-05-06
17017,Emma Sanford,xhernandez@example.org,Bronze,2024-10-24
17018,Maria Crawford,erin18@example.com,Silver,2025-07-12
17019,Meghan Reynolds,timothy86@example.net,Bronze,2023-08-12
17020,Tracy Moreno,lrubio@example.com,Bronze,2026-02-24
17021,Stephen Matthews,wwatkins@example.com,Bronze,2025-03-11
17022,Sabrina Small,fosterjulie@example.org,Bronze,2025-06-28
17023,Terry Thomas,cbriggs@example.org,Bronze,2023-09-13
17024,Rita Marquez,cardenaschristopher@example.com,Silver,2024-02-24
17025,Robert Wilson,nicholas80@example.net,Silver,2024-10-09
17026,Brandy Park,gary06@example.org,Silver,2025-02-18
17027,Pamela Russell,nicholas24@example.com,Silver,2025-09-30
17028,Elizabeth Huang,darren60@example.net,Bronze,2024-11-17
17029,Kimberly Ramos,xsilva@example.org,Bronze,2023-04-10
17030,Alicia Hernandez,jwalker@example.org,Bronze,2024-05-04
17031,Melinda Williams,ricestephen@example.net,Silver,2024-08-29
17032,April Harper,tuckerbrandon@example.com,Bronze,2023-07-20
17033,Crystal Vasquez,jamescarlson@example.org,Bronze,2023-03-31
17034,Jenna Esparza,angelaphillips@example.com,Bronze,2025-04-29
17035,Diane Bryant,myersdawn@example.net,Bronze,2025-10-04
17036,Megan Silva,sean24@example.net,Gold,2025-09-23
17037,Austin Cross,gutierrezashley@example.com,Bronze,2025-06-06
17038,Maria Walker,gutierrezmitchell@example.com,Bronze,2024-09-17
17039,Melissa Perry,hayescrystal@example.com,Bronze,2023-10-30
17040,Sharon Thomas,tracydavis@example.net,Silver,2023-05-04
17041,Brianna House,moorescott@example.net,Bronze,2025-11-06
17042,Michael Matthews,andrew29@example.org,Gold,2024-07-28
17043,Madison Yates,carolyn85@example.com,Bronze,2024-01-30
17044,Mariah Cooper,ellisoncynthia@example.org,Silver,2023-07-15
17045,Lauren Ford,stephenfleming@example.net,Bronze,2023-12-07
17046,Jason Rivers,gonzalesbenjamin@example.org,Silver,2023-10-18
17047,Jason Morales,zacharypeters@example.net,Silver,2024-10-20
17048,Jimmy Armstrong,valexander@example.net,Bronze,2025-12-02
17049,Thomas Martinez,nlewis@example.com,Bronze,2024-10-31
17050,Nicole Rocha,phelpsedward@example.org,Bronze,2025-08-16
17051,Kimberly Harper,scott70@example.net,Bronze,2026-02-16
17052,Scott White,jasonmiller@example.com,Gold,2023-04-06
17053,Bryan Neal,hannah17@example.net,Bronze,2024-08-01
17054,Andrea Moore,gabriellelee@example.com,Bronze,2024-12-25
17055,Brittany Carpenter,chavezcaleb@example.org,Bronze,2024-12-12
17056,Vickie Holmes,tristannewton@example.net,Bronze,2025-12-01
17057,Johnathan Wells,dominguezcourtney@example.org,Gold,2025-09-18
17058,Mary Alvarado,benjaminmckenzie@example.com,Bronze,2025-03-07
17059,Deborah Lawrence,comptonjennifer@example.com,Gold,2025-10-23
17060,Elizabeth Parsons,brucebobby@example.org,Gold,2024-10-23
17061,Jacob Whitney,ashleydominguez@example.com,Silver,2023-08-20
17062,Savannah Diaz,ztorres@example.org,Bronze,2025-06-17
17063,Dr. Hannah Gomez,carloswatkins@example.com,Silver,2024-11-16
17064,Diamond Lawson,patrick80@example.org,Bronze,2024-05-26
17065,Sandra Williams,cynthia99@example.org,Silver,2026-01-06
17066,Pamela Baker,kathryn78@example.com,Bronze,2023-09-21
17067,Jordan Smith,rthomas@example.com,Silver,2023-08-22
17068,April Davis,lnelson@example.com,Gold,2024-03-31
17069,Cindy Liu,jessicasmith@example.net,Bronze,2023-10-05
17070,Janice Bell,lauragonzales@example.com,Bronze,2023-07-21
17071,Robert Molina,alexander54@example.com,Bronze,2025-03-01
17072,Emily Hayes,deniselong@example.com,Bronze,2025-11-30
17073,Zachary Cox,vcrawford@example.org,Bronze,2024-03-01
17074,Dennis Gates III,weaverchristopher@example.net,Bronze,2025-11-26
17075,Donald Fuller,melissa01@example.org,Silver,2024-06-01
17076,Kathryn Villa,owilliams@example.com,Bronze,2025-07-01
17077,Samantha Guerrero,vjones@example.org,Bronze,2024-04-27
17078,Tyrone Smith,dsalazar@example.com,Bronze,2026-02-27
17079,Gregory Martinez,wwatson@example.com,Bronze,2025-11-08
17080,Tony Atkinson,craig32@example.net,Bronze,2024-12-09
17081,Christopher Simon,rachael75@example.org,Bronze,2024-09-15
17082,Mary Nixon,ianderson@example.net,Silver,2023-11-21
17083,Sara Lopez,dmoore@example.org,Gold,2024-10-20
17084,Troy Johnson,danajones@example.org,Silver,2025-04-30
17085,Kayla Jimenez,wilsonelizabeth@example.org,Bronze,2023-03-23
17086,Jeremiah Fitzpatrick,brendamunoz@example.com,Gold,2025-10-09
17087,Scott Miller,katiemann@example.com,Bronze,2023-12-17
17088,Emily Lam,melissamann@example.com,Bronze,2026-02-06
17089,Joel Schmidt,wilsonantonio@example.net,Gold,2024-01-28
17090,Jeffery Gonzalez,allennicholas@example.net,Silver,2024-05-05
17091,Kaitlyn Cortez,smiller@example.com,Bronze,2025-09-09
17092,Jason Hunter,garciadawn@example.net,Bronze,2025-09-20
17093,Nancy Davis,douglas66@example.com,Bronze,2024-02-03
17094,Michelle Gonzales,william38@example.org,Silver,2024-10-31
17095,Joan Perez,phelpswilliam@example.net,Bronze,2024-04-12
17096,James Kemp,fitzgeraldmichael@example.net,Silver,2024-08-12
17097,Sean Wolf,willisjennifer@example.net,Silver,2024-09-06
17098,Heidi West,cortezjoseph@example.net,Bronze,2025-10-25
17099,Hayley Juarez,amiller@example.org,Bronze,2023-07-26
17100,Gloria Roberts,mary56@example.net,Bronze,2025-02-28
17101,Kristen Cunningham,ngreen@example.com,Bronze,2024-07-01
17102,Daniel Baker,romerogeorge@example.org,Gold,2025-07-09
17103,Sharon Anderson,fosterapril@example.org,Bronze,2024-08-27
17104,Marilyn Zamora,aguirreian@example.com,Bronze,2024-12-20
17105,Michael Potter,christina73@example.com,Silver,2024-04-09
17106,Jeff Young,henrymatthew@example.com,Bronze,2025-02-03
17107,Christopher Sandoval,egoodwin@example.net,Bronze,2025-03-29
17108,Jeffrey Davis,handerson@example.org,Silver,2024-02-28
17109,Jeffrey Estrada,cortezjason@example.org,Silver,2023-12-26
17110,Jasmine Wright,rachaelschneider@example.net,Silver,2023-04-29
17111,Dylan Rocha,petersjoshua@example.com,Gold,2025-12-30
17112,Roy Munoz,zpope@example.org,Silver,2025-03-07
17113,Dustin Coleman,riosdarren@example.com,Silver,2024-08-07
17114,Sophia Lynch,hayesdeborah@example.com,Silver,2025-10-08
17115,Jason Peterson,cristianwatkins@example.com,Bronze,2025-10-04
17116,Ian Jacobson,gonzalezjamie@example.org,Bronze,2024-04-09
17117,Jordan Martin,diazstacey@example.net,Silver,2023-11-08
17118,Dana Koch,pdalton@example.org,Bronze,2025-03-06
17119,Richard Strickland,perrydonna@example.net,Bronze,2024-12-29
17120,Jennifer Morgan,glittle@example.com,Gold,2024-08-05
17121,Angela Ramirez,stephensmanuel@example.com,Silver,2024-07-20
17122,Holly Trevino,virginia90@example.com,Bronze,2024-12-19
17123,Kim Spence,zphillips@example.org,Bronze,2025-02-04
17124,Ian Rowe,robert55@example.org,Bronze,2025-07-10
17125,Keith Coleman,sullivananne@example.org,Bronze,2024-03-03
17126,Matthew Kramer,mhernandez@example.com,Bronze,2025-09-12
17127,Kristin Marsh,jaredandrews@example.org,Bronze,2024-03-07
17128,Jacqueline Myers,janetbeard@example.com,Bronze,2025-03-18
